Date,NAV
2006-04-03,10.13200
2006-04-04,10.13530
2006-04-05,10.14060
2006-04-07,10.14110
2006-04-10,10.14510
2006-04-12,10.14490
2006-04-13,10.14420
2006-04-17,10.14350
2006-04-18,10.16110
2006-04-19,10.17460
2006-04-20,10.17180
2006-04-21,10.17630
2006-04-24,10.17850
2006-04-25,10.17970
2006-04-26,10.17720
2006-04-27,10.17800
2006-04-28,10.18090
2006-05-02,10.18090
2006-05-03,10.18080
2006-05-04,10.18080
2006-05-05,10.18100
2006-05-08,10.18410
2006-05-09,10.18750
2006-05-10,10.18870
2006-05-11,10.18840
2006-05-12,10.18280
2006-05-15,10.18340
2006-05-16,10.18470
2006-05-17,10.18370
2006-05-18,10.18930
2006-05-19,10.19100
2006-05-22,10.19590
2006-05-23,10.19610
2006-05-24,10.19710
2006-05-25,10.19850
2006-05-26,10.19980
2006-05-29,10.19780
2006-05-30,10.19750
2006-05-31,10.19720
2006-06-01,10.19600
2006-06-02,10.19670
2006-06-05,10.19950
2006-06-06,10.20180
2006-06-07,10.20020
2006-06-08,10.20230
2006-06-09,10.19380
2006-06-12,10.19530
2006-06-13,10.19540
2006-06-14,10.19910
2006-06-15,10.19950
2006-06-16,10.19980
2006-06-19,10.19360
2006-06-20,10.19570
2006-06-21,10.19500
2006-06-22,10.19390
2006-06-23,10.19490
2006-06-26,10.19810
2006-06-27,10.19910
2006-06-28,10.19950
2006-06-29,10.20060
2006-06-30,10.18920
2006-07-03,10.20130
2006-07-04,10.20130
2006-07-05,10.20160
2006-07-06,10.20260
2006-07-07,10.20360
2006-07-10,10.20640
2006-07-11,10.20740
2006-07-12,10.20850
2006-07-13,10.20960
2006-07-14,10.21080
2006-07-17,10.21430
2006-07-18,10.21540
2006-07-19,10.21660
2006-07-20,10.21760
2006-07-21,10.21880
2006-07-24,10.22240
2006-07-25,10.22320
2006-07-26,10.23640
2006-07-27,10.23760
2006-07-28,10.23890
2006-07-31,10.24260
2006-08-01,10.24380
2006-08-02,10.24500
2006-08-03,10.24630
2006-08-04,10.24750
2006-08-07,10.25130
2006-08-08,10.25250
2006-08-09,10.25410
2006-08-10,10.25630
2006-08-11,10.25630
2006-08-14,10.25970
2006-08-16,10.26380
2006-08-17,10.26800
2006-08-18,10.27000
2006-08-21,10.27350
2006-08-22,10.27480
2006-08-23,10.27600
2006-08-24,10.27730
2006-08-25,10.27860
2006-08-28,10.28270
2006-08-29,10.28400
2006-08-30,10.28540
2006-08-31,10.28670
2006-09-01,10.28810
2006-09-04,10.29270
2006-09-05,10.29220
2006-09-06,10.29250
2006-09-07,10.29400
2006-09-08,10.29890
2006-09-11,10.30160
2006-09-12,10.29720
2006-09-13,10.30100
2006-09-14,10.29790
2006-09-15,10.29720
2006-09-18,10.30530
2006-09-19,10.31060
2006-09-20,10.32160
2006-09-21,10.31760
2006-09-22,10.32290
2006-09-25,10.32750
2006-09-26,10.33320
2006-09-27,10.33290
2006-09-28,10.32770
2006-09-29,10.32660
2006-10-03,10.33840
2006-10-04,10.34270
2006-10-05,10.34410
2006-10-06,10.34410
2006-10-09,10.34160
2006-10-10,10.34840
2006-10-11,10.34620
2006-10-12,10.35170
2006-10-13,10.34720
2006-10-16,10.34950
2006-10-17,10.35010
2006-10-18,10.35120
2006-10-19,10.35310
2006-10-20,10.35910
2006-10-23,10.36180
2006-10-26,10.37000
2006-10-27,10.37550
2006-10-30,10.37890
2006-10-31,10.38020
2006-11-01,10.38210
2006-11-02,10.38400
2006-11-03,10.38340
2006-11-06,10.38680
2006-11-07,10.39010
2006-11-08,10.39270
2006-11-09,10.39300
2006-11-10,10.39520
2006-11-13,10.39990
2006-11-14,10.40550
2006-11-15,10.41230
2006-11-16,10.41090
2006-11-17,10.41470
2006-11-20,10.42480
2006-11-21,10.42690
2006-11-22,10.43070
2006-11-23,10.43320
2006-11-24,10.43730
2006-11-27,10.45100
2006-11-28,10.45190
2006-11-29,10.44910
2006-11-30,10.44240
2006-12-01,10.44440
2006-12-04,10.45990
2006-12-05,10.46250
2006-12-06,10.46260
2006-12-07,10.46240
2006-12-08,10.46490
2006-12-11,10.43010
2006-12-12,10.42330
2006-12-13,10.42480
2006-12-14,10.42490
2006-12-15,10.42780
2006-12-18,10.43390
2006-12-19,10.43740
2006-12-20,10.43880
2006-12-21,10.43700
2006-12-22,10.43980
2006-12-26,10.43940
2006-12-27,10.44260
2006-12-28,10.44120
2006-12-29,10.44600
2007-01-02,10.47070
2007-01-03,10.47000
2007-01-04,10.46540
2007-01-05,10.47130
2007-01-08,10.48970
2007-01-09,10.48640
2007-01-10,10.47870
2007-01-11,10.48000
2007-01-12,10.36910
2007-01-15,10.38970
2007-01-16,10.40370
2007-01-17,10.39390
2007-01-18,10.38560
2007-01-19,10.39670
2007-01-22,10.35960
2007-01-23,10.37320
2007-01-24,10.37750
2007-01-25,10.37660
2007-01-29,10.36730
2007-01-31,10.44060
2007-02-02,10.45710
2007-02-05,10.45650
2007-02-06,10.45080
2007-02-07,10.45130
2007-02-08,10.44410
2007-02-09,10.44510
2007-02-12,10.44490
2007-02-13,10.44420
2007-02-14,10.44540
2007-02-15,10.44700
2007-02-19,10.45320
2007-02-20,10.45480
2007-02-21,10.45630
2007-02-22,10.45780
2007-02-23,10.45920
2007-02-26,10.46330
2007-02-27,10.46470
2007-02-28,10.46600
2007-03-01,10.46740
2007-03-02,10.46880
2007-03-05,10.47300
2007-03-06,10.47460
2007-03-07,10.47620
2007-03-08,10.47780
2007-03-09,10.47960
2007-03-12,10.48420
2007-03-13,10.48580
2007-03-14,10.48730
2007-03-15,10.48900
2007-03-16,10.49110
2007-03-20,10.49920
2007-03-21,10.50400
2007-03-22,10.50980
2007-03-23,10.51180
2007-03-26,10.51860
2007-03-28,10.52290
2007-03-29,10.52490
2007-03-30,10.53250
2007-04-02,10.55500
2007-04-03,10.55740
2007-04-04,10.55930
2007-04-05,10.56110
2007-04-09,10.56870
2007-04-10,10.57020
2007-04-11,10.57130
2007-04-12,10.57210
2007-04-13,10.57310
2007-04-16,10.57850
2007-04-17,10.58080
2007-04-18,10.58280
2007-04-19,10.58490
2007-04-20,10.58700
2007-04-23,10.59320
2007-04-24,10.59520
2007-04-25,10.59680
2007-04-26,10.59880
2007-04-27,10.60080
2007-04-30,10.60700
2007-05-03,10.61310
2007-05-04,10.61520
2007-05-07,10.62070
2007-05-08,10.62270
2007-05-09,10.62470
2007-05-10,10.62670
2007-05-11,10.62880
2007-05-14,10.63460
2007-05-15,10.63660
2007-05-16,10.63870
2007-05-17,10.64070
2007-05-18,10.64280
2007-05-21,10.64890
2007-05-22,10.65100
2007-05-23,10.65300
2007-05-24,10.65510
2007-05-25,10.65710
2007-05-28,10.66320
2007-05-29,10.66500
2007-05-30,10.66670
2007-05-31,10.66830
2007-06-01,10.67000
2007-06-04,10.67500
2007-06-05,10.67660
2007-06-06,10.67830
2007-06-07,10.68000
2007-06-08,10.68110
2007-06-11,10.68440
2007-06-12,10.68550
2007-06-13,10.68750
2007-06-14,10.68960
2007-06-15,10.69160
2007-06-18,10.69770
2007-06-19,10.69970
2007-06-20,10.70050
2007-06-21,10.70610
2007-06-22,10.70740
2007-06-25,10.72580
2007-06-26,10.72240
2007-06-27,10.71730
2007-06-28,10.73120
2007-06-29,10.73310
2007-07-02,10.75590
2007-07-03,10.76330
2007-07-04,10.79270
2007-07-05,10.79940
2007-07-06,10.80110
2007-07-09,10.82710
2007-07-10,10.82730
2007-07-11,10.83080
2007-07-12,10.83470
2007-07-13,10.83260
2007-07-16,10.85180
2007-07-17,10.88160
2007-07-18,10.91680
2007-07-19,10.88870
2007-07-20,10.90370
2007-07-23,10.94160
2007-07-24,10.93300
2007-07-25,10.91210
2007-07-26,10.92430
2007-07-27,10.90770
2007-07-30,10.93690
2007-07-31,10.91710
2007-08-01,10.90210
2007-08-02,10.90540
2007-08-03,10.90610
2007-08-06,10.90910
2007-08-07,10.91090
2007-08-08,10.91270
2007-08-09,10.91450
2007-08-10,10.91630
2007-08-13,10.92150
2007-08-14,10.92330
2007-08-16,10.92690
2007-08-17,10.92860
2007-08-21,10.93580
2007-08-22,10.93760
2007-08-23,10.93940
2007-08-24,10.93620
2007-08-27,10.94400
2007-08-28,10.94420
2007-08-29,10.94130
2007-08-30,10.93930
2007-08-31,10.94950
2007-09-03,10.96140
2007-09-04,10.95980
2007-09-05,10.96030
2007-09-06,10.26280
2007-09-07,10.27180
2007-09-10,10.28370
2007-09-11,10.27700
2007-09-12,10.27900
2007-09-13,10.28060
2007-09-14,10.28680
2007-09-17,10.28940
2007-09-18,10.29340
2007-09-19,10.30130
2007-09-20,10.30630
2007-09-21,10.30590
2007-09-24,10.30390
2007-09-25,10.30020
2007-09-26,10.30270
2007-09-27,10.29880
2007-09-28,10.30120
2007-10-01,10.30560
2007-10-03,10.31840
2007-10-04,10.32120
2007-10-05,10.31610
2007-10-08,10.31770
2007-10-09,10.32260
2007-10-10,10.33000
2007-10-11,10.33580
2007-10-12,10.33740
2007-10-15,10.33910
2007-10-16,10.33900
2007-10-17,10.33880
2007-10-18,10.34500
2007-10-19,10.34840
2007-10-22,10.36090
2007-10-23,10.37020
2007-10-24,10.36820
2007-10-25,10.37440
2007-10-26,10.37610
2007-10-29,10.38210
2007-10-30,10.38180
2007-10-31,10.39070
2007-11-01,10.38700
2007-11-02,10.38810
2007-11-05,10.38810
2007-11-06,10.37990
2007-11-07,10.37850
2007-11-08,10.36420
2007-11-12,10.37860
2007-11-13,10.39530
2007-11-14,10.40170
2007-11-15,10.39920
2007-11-16,10.40390
2007-11-19,10.41220
2007-11-20,10.41330
2007-11-21,10.41050
2007-11-22,10.41480
2007-11-23,10.41140
2007-11-26,10.41840
2007-11-27,10.41790
2007-11-28,10.41000
2007-11-29,10.41260
2007-11-30,10.42020
2007-12-03,10.43940
2007-12-04,10.44230
2007-12-05,10.44820
2007-12-06,10.44830
2007-12-07,10.45150
2007-12-10,10.45330
2007-12-11,10.45460
2007-12-12,10.45950
2007-12-13,10.45720
2007-12-14,10.45520
2007-12-17,10.46420
2007-12-18,10.46880
2007-12-19,10.47650
2007-12-20,10.48360
2007-12-24,10.49330
2007-12-26,10.49850
2007-12-27,10.51100
2007-12-28,10.53010
2007-12-31,10.54880
2008-01-01,10.57390
2008-01-02,10.58050
2008-01-03,10.57700
2008-01-04,10.61170
2008-01-07,10.64280
2008-01-08,10.63540
2008-01-09,10.65050
2008-01-10,10.70070
2008-01-11,10.70950
2008-01-14,10.72800
2008-01-15,10.72200
2008-01-16,10.72220
2008-01-17,10.72610
2008-01-18,10.73100
2008-01-21,10.74030
2008-01-22,10.78790
2008-01-23,10.83810
2008-01-24,10.84610
2008-01-25,10.82140
2008-01-28,10.81580
2008-01-29,10.81580
2008-01-30,10.81580
2008-01-31,10.82120
2008-02-01,10.82570
2008-02-04,10.82960
2008-02-05,10.83230
2008-02-06,10.83630
2008-02-07,10.84730
2008-02-08,10.84530
2008-02-11,10.86860
2008-02-12,10.86030
2008-02-13,10.86450
2008-02-14,10.86810
2008-02-15,10.83920
2008-02-18,10.83540
2008-02-19,10.83430
2008-02-20,10.81740
2008-02-21,10.82910
2008-02-22,10.81010
2008-02-25,10.82670
2008-02-26,10.82920
2008-02-27,10.83690
2008-02-28,10.83910
2008-02-29,10.84370
2008-03-03,10.85090
2008-03-04,10.85010
2008-03-05,10.85380
2008-03-07,10.85470
2008-03-10,10.85850
2008-03-11,10.86050
2008-03-12,10.86480
2008-03-13,10.86490
2008-03-14,10.86420
2008-03-17,10.86980
2008-03-18,10.87370
2008-03-19,10.87440
2008-03-24,10.88160
2008-03-25,10.88220
2008-03-26,10.88220
2008-03-27,10.88540
2008-03-28,10.88430
2008-03-31,10.88900
2008-04-01,10.89120
2008-04-02,10.89180
2008-04-03,10.89510
2008-04-04,10.89370
2008-04-07,10.89760
2008-04-08,10.89910
2008-04-09,10.90090
2008-04-10,10.90160
2008-04-11,10.90190
2008-04-15,10.90720
2008-04-16,10.90790
2008-04-17,10.90940
2008-04-21,10.91580
2008-04-22,10.91710
2008-04-23,10.91880
2008-04-24,10.92040
2008-04-25,10.92140
2008-04-28,10.92490
2008-04-29,11.03440
2008-04-30,11.04740
2008-05-02,11.06880
2008-05-05,11.09700
2008-05-06,11.08760
2008-05-07,11.08720
2008-05-08,11.08420
2008-05-09,11.08200
2008-05-12,11.11710
2008-05-13,11.11390
2008-05-14,11.11440
2008-05-15,11.10890
2008-05-16,11.10870
2008-05-20,11.10610
2008-05-21,11.09840
2008-05-22,11.09940
2008-05-23,11.10400
