Date,NAV
2009-07-27,10.00350
2009-07-28,10.00580
2009-07-29,10.00660
2009-07-30,10.00880
2009-07-31,10.01450
2009-08-03,10.00970
2009-08-04,10.02200
2009-08-05,10.01140
2009-08-06,10.03970
2009-08-07,10.03390
2009-08-10,10.04010
2009-08-11,10.02820
2009-08-12,10.02230
2009-08-13,10.01880
2009-08-14,10.02630
2009-08-17,10.04110
2009-08-18,10.03110
2009-08-19,10.03510
2009-08-20,10.02790
2009-08-21,10.02960
2009-08-24,10.02720
2009-08-25,10.02870
2009-08-26,10.02660
2009-08-27,10.02690
2009-08-28,10.02740
2009-08-31,10.03430
2009-09-01,10.04420
2009-09-02,10.03530
2009-09-03,10.04470
2009-09-04,10.02670
2009-09-07,10.02600
2009-09-08,10.03670
2009-09-09,10.03730
2009-09-10,10.05190
2009-09-11,10.03630
2009-09-14,10.04240
2009-09-15,10.03690
2009-09-16,10.04200
2009-09-17,10.03850
2009-09-18,10.03980
2009-09-22,10.04560
2009-09-23,10.06230
2009-09-24,10.05910
2009-09-25,10.05850
2009-09-29,10.07680
2009-09-30,10.06800
2009-10-01,10.07760
2009-10-05,10.08560
2009-10-06,10.07480
2009-10-07,10.09250
2009-10-08,10.08180
2009-10-09,10.09250
2009-10-12,10.08050
2009-10-14,10.08440
2009-10-15,10.08940
2009-10-16,10.08390
2009-10-20,10.09330
2009-10-21,10.09360
2009-10-22,10.09400
2009-10-23,10.09130
2009-10-26,10.09860
2009-10-27,10.10910
2009-10-28,10.10340
2009-10-29,10.11770
2009-10-30,10.12680
2009-11-03,10.13080
2009-11-04,10.11480
2009-11-05,10.11210
2009-11-06,10.12240
2009-11-09,10.11460
2009-11-10,10.12490
2009-11-11,10.10790
2009-11-12,10.12320
2009-11-13,10.11890
2009-11-16,10.11590
2009-11-17,10.11610
2009-11-18,10.11670
2009-11-19,10.12980
2009-11-20,10.11020
2009-11-23,10.11890
2009-11-24,10.12560
2009-11-25,10.12060
2009-11-26,10.13080
2009-11-27,10.13040
2009-11-30,10.13170
2009-12-01,10.12690
2009-12-02,10.13110
2009-12-03,10.13390
2009-12-04,10.12920
2009-12-07,10.12830
2009-12-08,10.12050
2009-12-09,10.12780
2009-12-10,10.12650
2009-12-11,10.13270
2009-12-14,10.13200
2009-12-15,10.13870
2009-12-16,10.12480
2009-12-17,10.13060
2009-12-18,10.12590
2009-12-21,10.13530
2009-12-22,10.12610
2009-12-23,10.12660
2009-12-24,10.12840
2009-12-29,10.14210
2009-12-30,10.14680
2009-12-31,10.14490
2010-01-04,10.14780
2010-01-05,10.15170
2010-01-06,10.15510
2010-01-07,10.16400
2010-01-08,10.16710
2010-01-11,10.16340
2010-01-12,10.17010
2010-01-13,10.16460
2010-01-14,10.17540
2010-01-15,10.16550
2010-01-18,10.16540
2010-01-19,10.17580
2010-01-20,10.17350
2010-01-21,10.17770
2010-01-22,10.17930
2010-01-25,10.17990
2010-01-27,10.18150
2010-01-28,10.18230
2010-01-29,10.17410
2010-02-01,10.17230
2010-02-02,10.18360
2010-02-03,10.17050
2010-02-04,10.19520
2010-02-05,10.17950
2010-02-08,10.16300
2010-02-09,10.17360
2010-02-10,10.18660
2010-02-11,10.17660
2010-02-15,10.18460
2010-02-16,10.17280
2010-02-17,10.18750
2010-02-18,10.18520
2010-02-19,10.18140
2010-02-22,10.18720
2010-02-23,10.18590
2010-02-24,10.18520
2010-02-25,10.19550
2010-02-26,10.19750
2010-03-02,10.19180
2010-03-03,10.20110
2010-03-04,10.19490
2010-03-05,10.19070
2010-03-08,10.20140
2010-03-09,10.20110
2010-03-10,10.19760
2010-03-11,10.19750
2010-03-12,10.19690
2010-03-15,10.20180
2010-03-16,10.20450
2010-03-17,10.21930
2010-03-18,10.21240
2010-03-19,10.21610
2010-03-22,10.22250
2010-03-23,10.22210
2010-03-25,10.21670
2010-03-26,10.22300
2010-03-29,10.21780
2010-03-30,10.23090
2010-03-31,10.22670
2010-04-01,10.22410
2010-04-05,10.22620
2010-04-06,10.23670
2010-04-07,10.23380
2010-04-08,10.24720
2010-04-09,10.23320
2010-04-12,10.24540
2010-04-13,10.24190
2010-04-15,10.25070
2010-04-16,10.24950
2010-04-19,10.24760
2010-04-20,10.23970
2010-04-21,10.24850
2010-04-22,10.25750
2010-04-23,10.25150
2010-04-26,10.25650
2010-04-27,10.25350
2010-04-28,10.26300
2010-04-29,10.25420
2010-04-30,10.26310
2010-05-03,10.26620
2010-05-04,10.28110
2010-05-05,10.25140
2010-05-06,10.26450
2010-05-07,10.26860
2010-05-10,10.26200
2010-05-11,10.27530
2010-05-12,10.26850
2010-05-13,10.27080
2010-05-14,10.28070
2010-05-17,10.27190
2010-05-18,10.27440
2010-05-19,10.28260
2010-05-20,10.27710
2010-05-21,10.27250
2010-05-24,10.28340
2010-05-25,10.28770
2010-05-26,10.28490
2010-05-27,10.28010
2010-05-28,10.29790
2010-05-31,10.29770
2010-06-01,10.31760
2010-06-02,10.29280
2010-06-03,10.29170
2010-06-04,10.29040
2010-06-07,10.29210
2010-06-08,10.29620
2010-06-09,10.28810
2010-06-10,10.28040
2010-06-11,10.29050
2010-06-14,10.28840
2010-06-15,10.29250
2010-06-16,10.29430
2010-06-17,10.28780
2010-06-18,10.30080
2010-06-21,10.29850
2010-06-22,10.31070
2010-06-23,10.31660
2010-06-24,10.30960
2010-06-25,10.31120
2010-06-28,10.30540
2010-06-29,10.31960
2010-06-30,10.31380
2010-07-01,10.32030
2010-07-02,10.32790
2010-07-05,10.31980
2010-07-06,10.31510
2010-07-07,10.32670
2010-07-08,10.32690
2010-07-09,10.32850
2010-07-12,10.33060
2010-07-13,10.31940
2010-07-14,10.33850
2010-07-15,10.32400
2010-07-16,10.32730
2010-07-19,10.32560
2010-07-20,10.33610
2010-07-21,10.32880
2010-07-22,10.32750
2010-07-23,10.34370
2010-07-26,10.34500
2010-07-27,10.33750
2010-07-28,10.34520
2010-07-29,10.34090
2010-07-30,10.35390
2010-08-02,10.34700
2010-08-03,10.34880
2010-08-04,10.35170
2010-08-05,10.35160
2010-08-06,10.36240
2010-08-09,10.35980
2010-08-10,10.36760
2010-08-11,10.37490
2010-08-12,10.35210
2010-08-13,10.36780
2010-08-16,10.37440
2010-08-17,10.28090
2010-08-18,10.28770
2010-08-19,10.29540
2010-08-20,10.29980
2010-08-23,10.29050
2010-08-24,10.30570
2010-08-25,10.30480
2010-08-26,10.30070
2010-08-27,10.31160
2010-08-30,10.30180
2010-08-31,10.30490
2010-09-01,10.30130
2010-09-02,10.32680
2010-09-03,10.32470
2010-09-06,10.33010
2010-09-07,10.34090
2010-09-08,10.33860
2010-09-09,10.33860
2010-09-13,10.33460
2010-09-14,10.33980
2010-09-15,10.34280
2010-09-16,10.33770
2010-09-17,10.35650
2010-09-20,10.33650
2010-09-21,10.34530
2010-09-22,10.35220
2010-09-23,10.36100
2010-09-24,10.34540
2010-09-27,10.34570
2010-09-28,10.35560
2010-09-29,10.37140
2010-09-30,10.36290
2010-10-01,10.36360
2010-10-04,10.36960
2010-10-05,10.36730
2010-10-06,10.37400
2010-10-07,10.37670
2010-10-08,10.36460
2010-10-11,10.37450
2010-10-12,10.37840
2010-10-13,10.36540
2010-10-14,10.38450
2010-10-15,10.37080
2010-10-18,10.36290
2010-10-19,10.38850
2010-10-20,10.37720
2010-10-21,10.38240
2010-10-22,10.38910
2010-10-25,10.41100
2010-10-26,10.40380
2010-10-27,10.40070
2010-10-28,10.43730
2010-10-29,10.49630
2010-11-01,10.51000
2010-11-02,10.49820
2010-11-03,10.48750
2010-11-04,10.49450
2010-11-08,10.49290
2010-11-09,10.48180
2010-11-10,10.49060
2010-11-11,10.49310
2010-11-12,10.51070
2010-11-15,10.51800
2010-11-16,10.53670
2010-11-18,10.54490
2010-11-19,10.56290
2010-11-22,10.55560
2010-11-23,10.56210
2010-11-24,10.56720
2010-11-25,10.57680
2010-11-26,10.60520
2010-11-29,10.62710
2010-11-30,10.62440
2010-12-01,10.63080
2010-12-02,10.65690
2010-12-03,10.64120
2010-12-06,10.66140
2010-12-07,10.65400
2010-12-08,10.65900
2010-12-09,10.66880
2010-12-10,10.67100
2010-12-13,10.66760
2010-12-14,10.67650
2010-12-15,10.67900
2010-12-16,10.67200
2010-12-20,10.68000
2010-12-21,10.68110
2010-12-22,10.67690
2010-12-23,10.67770
2010-12-24,10.67190
2010-12-27,10.68700
2010-12-28,10.67910
2010-12-29,10.68600
2010-12-30,10.70070
2010-12-31,10.69330
2011-01-03,10.69730
2011-01-04,10.71730
2011-01-05,10.70170
2011-01-06,10.70350
2011-01-07,10.72170
2011-01-10,10.73650
2011-01-11,10.71520
2011-01-12,10.71450
2011-01-13,10.72240
2011-01-14,10.73390
2011-01-17,10.73090
2011-01-18,10.72000
2011-01-19,10.74040
2011-01-20,10.73700
2011-01-21,10.73880
2011-01-24,10.72660
2011-01-25,10.73380
2011-01-27,10.73290
2011-01-28,10.75380
2011-01-31,10.75910
2011-02-01,10.77910
2011-02-02,10.77020
2011-02-03,10.75430
2011-02-04,10.78730
2011-02-07,10.76940
2011-02-08,10.78540
2011-02-09,10.78960
2011-02-10,10.79010
2011-02-11,10.79050
2011-02-14,10.79380
2011-02-15,10.79200
2011-02-16,10.78690
2011-02-17,10.78450
2011-02-18,10.80650
2011-02-21,10.78200
2011-02-22,10.80120
2011-02-23,10.81260
2011-02-24,10.79170
2011-02-25,10.78020
2011-02-28,10.79800
2011-03-01,10.76830
2011-03-03,10.78650
2011-03-04,10.78670
2011-03-07,10.79140
2011-03-08,10.78560
2011-03-09,10.78830
2011-03-10,10.79300
2011-03-11,10.79330
2011-03-14,10.78770
