Date,NAV
2021-05-10,10.12000
2021-05-11,10.09000
2021-05-12,10.06000
2021-05-14,10.04000
2021-05-17,10.11000
2021-05-18,10.17000
2021-05-19,10.19000
2021-05-20,10.15000
2021-05-21,10.26000
2021-05-24,10.32000
2021-05-25,10.36000
2021-05-26,10.41000
2021-05-27,10.47000
2021-05-28,10.46000
2021-05-31,10.52000
2021-06-01,10.53000
2021-06-02,10.56000
2021-06-03,10.65000
2021-06-04,10.67000
2021-06-07,10.73000
2021-06-08,10.75000
2021-06-09,10.69000
2021-06-10,10.80000
2021-06-11,10.80000
2021-06-14,10.82000
2021-06-15,10.85000
2021-06-16,10.80000
2021-06-17,10.76000
2021-06-18,10.71000
2021-06-21,10.72000
2021-06-22,10.76000
2021-06-23,10.73000
2021-06-24,10.81000
2021-06-25,10.88000
2021-06-28,10.92000
2021-06-29,10.88000
2021-06-30,10.89000
2021-07-01,10.92000
2021-07-02,11.01000
2021-07-05,11.11000
2021-07-06,11.10000
2021-07-07,11.12000
2021-07-08,11.08000
2021-07-09,11.10000
2021-07-12,11.16000
2021-07-13,11.21000
2021-07-14,11.25000
2021-07-15,11.28000
2021-07-16,11.33000
2021-07-19,11.24000
2021-07-20,11.15000
2021-07-22,11.28000
2021-07-23,11.31000
2021-07-26,11.32000
2021-07-27,11.30000
2021-07-28,11.34000
2021-07-29,11.40000
2021-07-30,11.45000
2021-08-02,11.53000
2021-08-03,11.59000
2021-08-04,11.54000
2021-08-05,11.53000
2021-08-06,11.54000
2021-08-09,11.58000
2021-08-10,11.55000
2021-08-11,11.52000
2021-08-12,11.65000
2021-08-13,11.70000
2021-08-16,11.70000
2021-08-17,11.74000
2021-08-18,11.73000
2021-08-20,11.55000
2021-08-23,11.49000
2021-08-24,11.57000
2021-08-25,11.60000
2021-08-26,11.61000
2021-08-27,11.68000
2021-08-30,11.84000
2021-08-31,11.93000
2021-09-01,11.98000
2021-09-02,12.07000
2021-09-03,12.09000
2021-09-06,12.15000
2021-09-07,12.14000
2021-09-08,12.13000
2021-09-09,12.15000
2021-09-13,12.16000
2021-09-14,12.20000
2021-09-15,12.29000
2021-09-16,12.32000
2021-09-17,12.29000
2021-09-20,12.14000
2021-09-21,12.22000
2021-09-22,12.30000
2021-09-23,12.47000
2021-09-24,12.43000
2021-09-27,12.37000
2021-09-28,12.27000
2021-09-29,12.26000
2021-09-30,12.26000
2021-10-01,12.25000
2021-10-04,12.38000
2021-10-05,12.45000
2021-10-06,12.35000
2021-10-07,12.53000
2021-10-08,12.57000
2021-10-11,12.60000
2021-10-12,12.66000
2021-10-13,12.76000
2021-10-14,12.83000
2021-10-18,12.89000
2021-10-19,12.77000
2021-10-20,12.62000
2021-10-21,12.59000
2021-10-22,12.54000
2021-10-25,12.48000
2021-10-26,12.63000
2021-10-27,12.64000
2021-10-28,12.48000
2021-10-29,12.45000
2021-11-01,12.60000
2021-11-02,12.68000
2021-11-03,12.65000
2021-11-08,12.88000
2021-11-09,12.95000
2021-11-10,13.00000
2021-11-11,12.89000
2021-11-12,12.98000
2021-11-15,12.96000
2021-11-16,12.92000
2021-11-17,12.88000
2021-11-18,12.71000
2021-11-22,12.44000
2021-11-23,12.59000
2021-11-24,12.60000
2021-11-25,12.66000
2021-11-26,12.28000
2021-11-29,12.19000
2021-11-30,12.24000
2021-12-01,12.28000
2021-12-02,12.40000
2021-12-03,12.34000
2021-12-06,12.15000
2021-12-07,12.30000
2021-12-08,12.49000
2021-12-09,12.55000
2021-12-10,12.55000
2021-12-13,12.54000
2021-12-14,12.51000
2021-12-15,12.45000
2021-12-16,12.39000
2021-12-17,12.20000
2021-12-20,11.87000
2021-12-21,11.99000
2021-12-22,12.16000
2021-12-23,12.26000
