Date,NAV
2024-03-01,10.09080
2024-03-04,10.15100
2024-03-05,10.15670
2024-03-06,10.12440
2024-03-07,10.09700
2024-03-11,10.06260
2024-03-12,10.05910
2024-03-13,9.73980
2024-03-14,9.81840
2024-03-15,9.71950
2024-03-18,9.76590
2024-03-19,9.66100
2024-03-20,9.72650
2024-03-21,9.91580
2024-03-22,9.95010
2024-03-26,9.98220
2024-03-27,10.05870
2024-03-28,10.09280
2024-03-31,10.09360
2024-04-01,10.20840
2024-04-02,10.28130
2024-04-03,10.31730
2024-04-04,10.30100
2024-04-05,10.31670
2024-04-08,10.44430
2024-04-09,10.42150
2024-04-10,10.52870
2024-04-12,10.44060
2024-04-15,10.41080
2024-04-16,10.46440
2024-04-18,10.44400
2024-04-19,10.45590
2024-04-22,10.41800
2024-04-23,10.37080
2024-04-24,10.38690
2024-04-25,10.51270
2024-04-26,10.50070
2024-04-29,10.56750
2024-04-30,10.64840
2024-05-02,10.76160
2024-05-03,10.68860
2024-05-06,10.48950
2024-05-07,10.29340
2024-05-08,10.42680
2024-05-09,10.17230
2024-05-10,10.28070
2024-05-13,10.24510
2024-05-14,10.37810
2024-05-15,10.52010
2024-05-16,10.57900
2024-05-17,10.67910
2024-05-21,10.79990
2024-05-22,10.84750
2024-05-23,10.89690
2024-05-24,10.90740
2024-05-27,10.84490
2024-05-28,10.75150
2024-05-29,10.71740
2024-05-30,10.59240
2024-05-31,10.65180
2024-06-03,11.21250
2024-06-04,10.03910
2024-06-05,10.23990
2024-06-06,10.45470
2024-06-07,10.66470
2024-06-10,10.73460
2024-06-11,10.77850
2024-06-12,10.89970
2024-06-13,10.95020
2024-06-14,11.02270
2024-06-18,11.03100
2024-06-19,10.88180
2024-06-20,10.92450
2024-06-21,10.84690
2024-06-24,10.86050
2024-06-25,10.81680
2024-06-26,11.00490
2024-06-27,11.09340
2024-06-28,11.21150
2024-06-30,11.21080
2024-07-01,11.24010
2024-07-02,11.26850
2024-07-03,11.33810
2024-07-04,11.35880
2024-07-05,11.53400
2024-07-08,11.54830
2024-07-09,11.54490
2024-07-10,11.52250
2024-07-11,11.56290
2024-07-12,11.54690
2024-07-15,11.61110
2024-07-16,11.56810
2024-07-18,11.52140
2024-07-19,11.25070
2024-07-22,11.19340
2024-07-23,11.10890
2024-07-24,11.30180
2024-07-25,11.38810
2024-07-26,11.49780
2024-07-29,11.58550
2024-07-30,11.68170
2024-07-31,11.76500
2024-08-01,11.85960
2024-08-02,11.73330
2024-08-05,11.31330
2024-08-06,11.25360
2024-08-07,11.44790
2024-08-08,11.33070
2024-08-09,11.42760
2024-08-12,11.37860
2024-08-13,11.28930
2024-08-14,11.21390
2024-08-16,11.35470
2024-08-19,11.49560
2024-08-20,11.59350
2024-08-21,11.62810
2024-08-22,11.59110
2024-08-23,11.57680
2024-08-26,11.65060
2024-08-27,11.69110
2024-08-28,11.67420
2024-08-29,11.72470
2024-08-30,11.79280
2024-08-31,11.79240
2024-09-02,11.79830
2024-09-03,11.73830
2024-09-04,11.70670
2024-09-05,11.67560
2024-09-06,11.49030
2024-09-09,11.40680
2024-09-10,11.47820
2024-09-11,11.36810
2024-09-12,11.56470
2024-09-13,11.54860
2024-09-16,11.59760
2024-09-17,11.60600
2024-09-18,11.61200
2024-09-19,11.50200
2024-09-20,11.60800
2024-09-23,11.69540
2024-09-24,11.73420
2024-09-25,11.81170
2024-09-26,11.85890
2024-09-27,12.05000
2024-09-30,11.97800
2024-10-01,11.93900
2024-10-03,11.64520
2024-10-04,11.55800
2024-10-07,11.26180
2024-10-08,11.46500
2024-10-09,11.47540
2024-10-10,11.50200
2024-10-11,11.51170
2024-10-14,11.53370
2024-10-15,11.55280
2024-10-16,11.58640
2024-10-17,11.47720
2024-10-18,11.49680
2024-10-21,11.35220
2024-10-22,11.09150
2024-10-23,11.04000
2024-10-24,11.03750
2024-10-25,10.82150
2024-10-28,10.83890
2024-10-29,10.90630
2024-10-30,10.87330
2024-10-31,10.88790
2024-11-04,10.71500
2024-11-05,10.75080
2024-11-06,10.99320
2024-11-07,10.88440
2024-11-08,10.70210
2024-11-11,10.67840
2024-11-12,10.56600
2024-11-13,10.33090
2024-11-14,10.29500
2024-11-18,10.15750
2024-11-19,10.10780
2024-11-21,9.94330
2024-11-22,10.09880
2024-11-25,10.28740
2024-11-26,10.28390
2024-11-27,10.31330
2024-11-28,10.25970
2024-11-29,10.35250
2024-11-30,10.35210
2024-12-02,10.42010
2024-12-03,10.61310
2024-12-04,10.65270
2024-12-05,10.74280
2024-12-06,10.78530
2024-12-09,10.78900
2024-12-10,10.76360
2024-12-11,10.79710
2024-12-12,10.69030
2024-12-13,10.73130
2024-12-16,10.72610
2024-12-17,10.59680
2024-12-18,10.50100
2024-12-19,10.48540
2024-12-20,10.29410
2024-12-23,10.33090
2024-12-24,10.34120
2024-12-26,10.35750
2024-12-27,10.32340
2024-12-30,10.19190
2024-12-31,10.29470
2025-01-01,10.37720
2025-01-02,10.44940
2025-01-03,10.49460
2025-01-06,10.17470
2025-01-07,10.25250
2025-01-08,10.23460
2025-01-09,10.09260
2025-01-10,9.87680
2025-01-13,9.56130
2025-01-14,9.76330
2025-01-15,9.84170
2025-01-16,9.94470
2025-01-17,10.01680
2025-01-20,10.08360
2025-01-21,9.93140
2025-01-22,9.79500
2025-01-23,9.80080
2025-01-24,9.64070
2025-01-27,9.41640
2025-01-28,9.26280
2025-01-29,9.43080
2025-01-30,9.54420
2025-01-31,9.74230
2025-02-03,9.30360
2025-02-04,9.48810
2025-02-05,9.56050
2025-02-06,9.53250
2025-02-07,9.52590
2025-02-10,9.34390
2025-02-11,9.08420
2025-02-12,9.01220
2025-02-13,8.99740
2025-02-14,8.78640
2025-02-17,8.79720
2025-02-18,8.83260
2025-02-19,8.95580
2025-02-20,9.12070
2025-02-21,9.06010
2025-02-24,8.98290
2025-02-25,8.88650
2025-02-27,8.82470
2025-02-28,8.66000
2025-03-03,8.63670
2025-03-04,8.71470
2025-03-05,9.00660
2025-03-06,9.22440
2025-03-07,9.21230
2025-03-10,9.07230
2025-03-11,9.10410
2025-03-12,9.12940
2025-03-13,9.08030
2025-03-17,9.09470
2025-03-18,9.20860
2025-03-19,9.35620
2025-03-20,9.46760
2025-03-21,9.64370
2025-03-24,9.78850
2025-03-25,9.74590
2025-03-26,9.63590
2025-03-27,9.77540
2025-03-28,9.71720
2025-03-31,9.71600
2025-04-01,9.71810
2025-04-02,9.75800
2025-04-03,9.80380
2025-04-04,9.52570
2025-04-07,9.25170
2025-04-08,9.40200
2025-04-09,9.36330
2025-04-11,9.55800
2025-04-15,9.76710
2025-04-16,9.83230
2025-04-17,9.92100
2025-04-21,10.12700
2025-04-22,10.12150
2025-04-23,10.12790
2025-04-24,10.14950
2025-04-25,9.93450
2025-04-28,10.11690
2025-04-29,10.15560
2025-04-30,10.14250
2025-05-02,10.14440
2025-05-05,10.29140
2025-05-06,10.06960
2025-05-07,10.16230
2025-05-08,9.97440
2025-05-09,9.90430
2025-05-12,10.25400
2025-05-13,10.23400
2025-05-14,10.37210
2025-05-15,10.42500
2025-05-16,10.51690
2025-05-19,10.59470
2025-05-20,10.45600
2025-05-21,10.52430
2025-05-22,10.47500
2025-05-23,10.51980
2025-05-26,10.50910
2025-05-27,10.50170
2025-05-28,10.52190
2025-05-29,10.56450
2025-05-30,10.50280
2025-05-31,10.50240
2025-06-02,10.53460
2025-06-03,10.48780
2025-06-04,10.57710
2025-06-05,10.54940
2025-06-06,10.57210
2025-06-09,10.68820
2025-06-10,10.68580
2025-06-11,10.74230
2025-06-12,10.53180
2025-06-13,10.46460
2025-06-16,10.52860
2025-06-17,10.49650
