Date,NAV
2022-02-25,9.71170
2022-02-28,9.79250
2022-03-02,9.70210
2022-03-03,9.64780
2022-03-04,9.48970
2022-03-07,9.26830
2022-03-08,9.36010
2022-03-09,9.54400
2022-03-10,9.69410
2022-03-11,9.71780
2022-03-14,9.83210
2022-03-15,9.71660
2022-03-16,9.90130
2022-03-17,10.07840
2022-03-21,9.97400
2022-03-22,10.07140
2022-03-23,10.04090
2022-03-24,10.03200
2022-03-25,9.99760
2022-03-28,10.02690
2022-03-29,10.08500
2022-03-30,10.17710
2022-03-31,10.16420
2022-04-01,10.28910
2022-04-04,10.50410
2022-04-05,10.46990
2022-04-06,10.40070
2022-04-07,10.31160
2022-04-08,10.40830
2022-04-11,10.37510
2022-04-12,10.28610
2022-04-13,10.26160
2022-04-18,10.10630
2022-04-19,9.97210
2022-04-20,10.06660
2022-04-21,10.21120
2022-04-22,10.09090
2022-04-25,9.95280
2022-04-26,10.11200
2022-04-27,10.00980
2022-04-28,10.13640
2022-04-29,10.04680
2022-05-02,10.02470
2022-05-04,9.78640
2022-05-05,9.79350
2022-05-06,9.62880
2022-05-09,9.54380
2022-05-10,9.47740
2022-05-11,9.43940
2022-05-12,9.23240
2022-05-13,9.21070
2022-05-16,9.26290
2022-05-17,9.50330
2022-05-18,9.49570
2022-05-19,9.24190
2022-05-20,9.48300
2022-05-23,9.44500
2022-05-24,9.38890
2022-05-25,9.32300
2022-05-26,9.41710
2022-05-27,9.51700
2022-05-30,9.70130
2022-05-31,9.67370
2022-06-01,9.62860
2022-06-02,9.68910
2022-06-03,9.64700
2022-06-06,9.63490
2022-06-07,9.54830
2022-06-08,9.51450
2022-06-09,9.58720
2022-06-10,9.43610
2022-06-13,9.19580
2022-06-14,9.17800
2022-06-15,9.16670
2022-06-16,8.97610
2022-06-17,8.92050
2022-06-20,8.94150
2022-06-21,9.11990
2022-06-22,8.98490
2022-06-23,9.06770
2022-06-24,9.15390
2022-06-27,9.22720
2022-06-28,9.23790
2022-06-29,9.20530
2022-06-30,9.19470
2022-07-01,9.19730
2022-07-04,9.25250
2022-07-05,9.24290
2022-07-06,9.35610
2022-07-07,9.43920
2022-07-08,9.48780
2022-07-11,9.51130
2022-07-12,9.42930
2022-07-13,9.37950
2022-07-14,9.36890
2022-07-15,9.42860
2022-07-18,9.56140
2022-07-19,9.60030
2022-07-20,9.69230
2022-07-21,9.75970
2022-07-22,9.81080
2022-07-25,9.76500
2022-07-26,9.67340
2022-07-27,9.76430
2022-07-28,9.92580
2022-07-29,10.05860
2022-08-01,10.17360
2022-08-02,10.18540
2022-08-03,10.20200
2022-08-04,10.20600
2022-08-05,10.20710
2022-08-08,10.28590
2022-08-10,10.28720
2022-08-11,10.36500
2022-08-12,10.38970
2022-08-16,10.47610
2022-08-17,10.54980
2022-08-18,10.57110
2022-08-19,10.46150
2022-08-22,10.30030
2022-08-23,10.34930
2022-08-24,10.37160
2022-08-25,10.33130
2022-08-26,10.35770
2022-08-29,10.22590
2022-08-30,10.48130
2022-09-01,10.37230
2022-09-02,10.36740
2022-09-05,10.42770
2022-09-06,10.43310
2022-09-07,10.41940
2022-09-08,10.51170
2022-09-09,10.52830
2022-09-12,10.59830
2022-09-13,10.67550
2022-09-14,10.64750
2022-09-15,10.59600
2022-09-16,10.37740
2022-09-19,10.42650
2022-09-20,10.53930
2022-09-21,10.46410
2022-09-22,10.42910
2022-09-23,10.25020
2022-09-26,10.05270
2022-09-27,10.04780
2022-09-28,9.96580
2022-09-29,9.93560
2022-09-30,10.08960
2022-10-03,9.94740
2022-10-04,10.17440
2022-10-06,10.21630
2022-10-07,10.20380
2022-10-10,10.15250
2022-10-11,9.99830
2022-10-12,10.07690
2022-10-13,10.00700
2022-10-14,10.08220
2022-10-17,10.15670
2022-10-18,10.26100
2022-10-19,10.27080
2022-10-20,10.31280
2022-10-21,10.30070
2022-10-25,10.34540
2022-10-27,10.41060
2022-10-28,10.42650
2022-10-31,10.55700
2022-11-01,10.63930
2022-11-02,10.60380
2022-11-03,10.58920
2022-11-04,10.62620
2022-11-07,10.67700
2022-11-09,10.65270
2022-11-10,10.57250
2022-11-11,10.74840
2022-11-14,10.74500
2022-11-15,10.78340
2022-11-16,10.77150
2022-11-17,10.72340
2022-11-18,10.69500
2022-11-21,10.60860
2022-11-22,10.65040
2022-11-23,10.66530
2022-11-24,10.77680
2022-11-25,10.79100
2022-11-28,10.81620
2022-11-29,10.85150
2022-11-30,10.94420
2022-12-01,10.97490
2022-12-02,10.91460
2022-12-05,10.91250
2022-12-06,10.88570
2022-12-07,10.84630
2022-12-08,10.87380
2022-12-09,10.80760
2022-12-12,10.80890
2022-12-13,10.86110
2022-12-14,10.89280
2022-12-15,10.75840
2022-12-16,10.66730
2022-12-19,10.75760
2022-12-20,10.73770
2022-12-21,10.61690
2022-12-22,10.56870
2022-12-23,10.34340
2022-12-26,10.48520
2022-12-27,10.55950
2022-12-28,10.56350
2022-12-29,10.60470
2022-12-30,10.55570
2023-01-02,10.59850
2023-01-03,10.62280
2023-01-04,10.50580
2023-01-05,10.49230
2023-01-06,10.41380
2023-01-09,10.54840
2023-01-10,10.45170
2023-01-11,10.43620
2023-01-12,10.42100
2023-01-13,10.47740
2023-01-16,10.44690
2023-01-17,10.52850
2023-01-18,10.58090
2023-01-19,10.54580
2023-01-20,10.50220
2023-01-23,10.54780
2023-01-24,10.54550
2023-01-25,10.38870
2023-01-27,10.16900
2023-01-30,10.15540
2023-01-31,10.17230
2023-02-01,10.12330
2023-02-02,10.10810
2023-02-03,10.22180
2023-02-06,10.17740
2023-02-07,10.15330
2023-02-08,10.24040
2023-02-09,10.24250
2023-02-10,10.22040
2023-02-13,10.15620
2023-02-14,10.22950
2023-02-15,10.28390
2023-02-16,10.29990
2023-02-17,10.24560
2023-02-20,10.19090
2023-02-21,10.17760
2023-02-22,10.02260
2023-02-23,9.99430
2023-02-24,9.96880
2023-02-27,9.91860
2023-02-28,9.87670
2023-03-01,9.96550
2023-03-02,9.90260
2023-03-03,10.05030
2023-03-06,10.11930
2023-03-08,10.14610
2023-03-09,10.05690
2023-03-10,9.96790
2023-03-13,9.82480
2023-03-14,9.76000
2023-03-15,9.72390
2023-03-16,9.73960
2023-03-17,9.80430
2023-03-20,9.73940
2023-03-21,9.80700
2023-03-22,9.83870
2023-03-23,9.79940
2023-03-24,9.72620
2023-03-27,9.73590
2023-03-28,9.70460
2023-03-29,9.77680
2023-03-31,9.93200
2023-04-03,9.95380
2023-04-05,10.03960
2023-04-06,10.06300
2023-04-10,10.08040
2023-04-11,10.13480
2023-04-12,10.18410
2023-04-13,10.18960
2023-04-17,10.13600
2023-04-18,10.11700
2023-04-19,10.08500
2023-04-20,10.08730
2023-04-21,10.08490
2023-04-24,10.14720
2023-04-25,10.16760
2023-04-26,10.19370
2023-04-27,10.24780
2023-04-28,10.34390
2023-05-02,10.39240
2023-05-03,10.36420
2023-05-04,10.45600
2023-05-05,10.36320
2023-05-08,10.46600
2023-05-09,10.46330
2023-05-10,10.49590
2023-05-11,10.49760
2023-05-12,10.50190
2023-05-15,10.54530
2023-05-16,10.50820
