Date,NAV
2021-10-12,10.01580
2021-10-13,10.02520
2021-10-14,10.02710
2021-10-18,10.01970
2021-10-20,10.01390
2021-10-21,10.01790
2021-10-22,10.02770
2021-10-25,10.01990
2021-10-26,10.02570
2021-10-27,10.02170
2021-10-28,10.03770
2021-10-29,10.02570
2021-11-01,10.02360
2021-11-02,10.03160
2021-11-03,10.03960
2021-11-08,10.05940
2021-11-09,10.04160
2021-11-10,10.06320
2021-11-11,10.09300
2021-11-12,10.05120
2021-11-15,10.06710
2021-11-16,10.06710
2021-11-17,10.06110
2021-11-18,10.08120
2021-11-22,10.08510
2021-11-23,10.07910
2021-11-24,10.06310
2021-11-25,10.08520
2021-11-26,10.10170
2021-11-29,10.08310
2021-11-30,10.11160
2021-12-01,10.10360
2021-12-02,10.09960
2021-12-03,10.09960
2021-12-06,10.08800
2021-12-07,10.09380
2021-12-08,10.09980
2021-12-09,10.11770
2021-12-10,10.10380
2021-12-13,10.11350
2021-12-14,10.11730
2021-12-15,10.10240
2021-12-16,10.11360
2021-12-17,10.10750
2021-12-20,10.08750
2021-12-21,10.08350
2021-12-22,10.08350
2021-12-23,10.08550
2021-12-24,10.08150
2021-12-27,10.07750
2021-12-28,10.08340
2021-12-29,10.09790
2021-12-30,10.09590
2021-12-31,10.08730
2022-01-03,10.08320
2022-01-04,10.06690
2022-01-05,10.07920
2022-01-06,10.06890
2022-01-07,10.07510
2022-01-10,10.06460
2022-01-11,10.02840
2022-01-12,10.05010
2022-01-13,10.06830
2022-01-14,10.07230
2022-01-17,10.06620
2022-01-18,10.06610
2022-01-19,10.06210
2022-01-20,10.06000
2022-01-21,10.06000
2022-01-24,10.08050
2022-01-25,11.64400
2022-01-27,10.07410
2022-01-28,10.04150
2022-01-31,10.08830
2022-02-01,10.06580
2022-02-02,10.02310
2022-02-03,10.04460
2022-02-04,10.03540
2022-02-08,10.09180
2022-02-09,10.08570
2022-02-10,10.13010
2022-02-11,10.17240
2022-02-14,10.18450
2022-02-15,10.16630
2022-02-16,10.17240
2022-02-17,10.15410
2022-02-18,10.18450
2022-02-21,10.17230
2022-02-22,10.15990
2022-02-23,10.15160
2022-02-24,10.10870
2022-02-25,10.10460
2022-02-28,10.14090
2022-03-02,10.12670
2022-03-03,10.08620
2022-03-04,10.12870
2022-03-07,10.09580
2022-03-08,10.07900
2022-03-09,10.10340
2022-03-10,10.13180
2022-03-11,10.09930
2022-03-14,10.13170
2022-03-15,10.14380
2022-03-16,10.15200
2022-03-17,10.15600
2022-03-21,10.17010
2022-03-22,10.15570
2022-03-23,10.15570
2022-03-24,10.13320
2022-03-25,10.15940
2022-03-28,10.14520
2022-03-29,10.15730
2022-03-30,10.17140
2022-03-31,10.16740
2022-04-04,10.14920
2022-04-05,10.15720
2022-04-06,10.15720
2022-04-07,10.17500
2022-04-08,10.08810
2022-04-11,10.08450
2022-04-12,10.06630
2022-04-13,10.04430
2022-04-18,10.02820
2022-04-19,10.04080
2022-04-20,10.06090
2022-04-21,10.03470
2022-04-22,10.02660
2022-04-25,10.06520
2022-04-26,10.06920
2022-04-27,10.02850
2022-04-28,10.04270
2022-04-29,10.05900
2022-05-02,10.05490
2022-05-04,9.91100
2022-05-05,9.90820
2022-05-06,9.82910
2022-05-09,9.79220
2022-05-10,9.89380
2022-05-11,9.93440
2022-05-12,9.93240
2022-05-13,9.91640
2022-05-17,9.90580
2022-05-18,9.90990
2022-05-19,9.88950
2022-05-20,9.91190
2022-05-23,9.91120
2022-05-24,9.94020
2022-05-25,9.97510
2022-05-26,9.97480
2022-05-27,9.93390
2022-05-30,9.93180
2022-05-31,9.91960
2022-06-01,9.92160
2022-06-02,9.89710
2022-06-03,9.91110
2022-06-06,9.89090
2022-06-07,9.84630
2022-06-08,9.91090
2022-06-09,9.92300
2022-06-10,9.92290
2022-06-13,9.85240
2022-06-14,9.83830
2022-06-15,9.89670
2022-06-16,9.90680
2022-06-17,9.87660
2022-06-20,9.94790
2022-06-21,9.95320
2022-06-22,9.97340
2022-06-23,9.97340
2022-06-24,9.96120
2022-06-27,9.95310
2022-06-28,9.95920
2022-06-29,9.96930
2022-06-30,9.96520
2022-07-01,9.96110
2022-07-04,9.98740
2022-07-05,9.98130
2022-07-06,10.02580
2022-07-07,10.01970
2022-07-08,10.00350
2022-07-11,9.97520
2022-07-12,9.99940
2022-07-13,10.02770
2022-07-14,10.01350
2022-07-15,10.02360
2022-07-18,10.01350
2022-07-19,10.01750
2022-07-20,10.03560
2022-07-21,10.03560
2022-07-22,10.06780
2022-07-25,10.05160
2022-07-26,10.06570
2022-07-27,10.07170
2022-07-28,10.07570
2022-07-29,10.10190
2022-08-01,10.12600
2022-08-02,10.11590
2022-08-03,10.10790
2022-08-04,10.14210
2022-08-05,10.08370
2022-08-08,10.06360
2022-08-10,10.09360
2022-08-11,10.11970
2022-08-12,10.11780
2022-08-17,10.16590
2022-08-18,10.14390
2022-08-19,10.13580
2022-08-22,10.12970
2022-08-23,10.13380
2022-08-24,10.12170
2022-08-25,10.12170
2022-08-26,10.13370
2022-08-29,10.13170
2022-08-30,10.13730
2022-09-01,10.14590
2022-09-02,10.13260
2022-09-05,10.13780
2022-09-06,10.14980
2022-09-07,10.15380
2022-09-08,10.16990
2022-09-09,10.16990
2022-09-12,10.17390
2022-09-13,10.18390
2022-09-14,10.16590
2022-09-15,10.13000
2022-09-16,10.11220
2022-09-19,10.09620
2022-09-20,10.11000
2022-09-21,10.20520
2022-09-22,10.08020
2022-09-23,10.04920
2022-09-26,10.04090
2022-09-27,10.08470
2022-09-28,10.07480
2022-09-29,10.08670
2022-09-30,10.10860
2022-10-03,10.05900
2022-10-04,10.10870
2022-10-06,10.08890
2022-10-07,10.06170
2022-10-10,10.05280
2022-10-11,10.05880
2022-10-12,10.05880
2022-10-13,10.07470
2022-10-14,10.05480
2022-10-17,10.11860
2022-10-18,10.10670
2022-10-19,10.08870
2022-10-20,10.07480
2022-10-21,10.06880
2022-10-25,10.11060
2022-10-27,10.09870
2022-10-28,10.10670
2022-10-31,10.10470
2022-11-01,10.10670
2022-11-02,10.10470
2022-11-03,10.09680
2022-11-04,10.10670
2022-11-07,10.11830
2022-11-09,10.14130
2022-11-10,10.13020
2022-11-11,10.17610
2022-11-14,10.19410
2022-11-15,10.22000
2022-11-16,10.21800
2022-11-17,10.21800
2022-11-18,10.20800
2022-11-21,10.19220
2022-11-22,10.19220
2022-11-23,10.20810
2022-11-24,10.22600
2022-11-25,10.22600
2022-11-28,10.23000
2022-11-29,10.25590
2022-11-30,10.24000
2022-12-01,10.27180
2022-12-02,10.28170
2022-12-05,10.28170
2022-12-06,10.27570
2022-12-07,10.24760
2022-12-08,10.26370
2022-12-09,10.21350
2022-12-12,10.26760
2022-12-13,10.26760
2022-12-14,10.28970
2022-12-15,10.28370
2022-12-16,10.28160
2022-12-19,10.27950
2022-12-20,10.26340
2022-12-21,10.28560
2022-12-22,10.27730
2022-12-23,10.26120
2022-12-26,10.26910
2022-12-27,10.26500
2022-12-28,10.26900
2022-12-29,10.27700
2022-12-30,10.27490
2023-01-02,10.28700
2023-01-03,10.26670
2023-01-04,10.28690
2023-01-05,10.29500
2023-01-06,10.27470
2023-01-09,10.28430
2023-01-10,10.31250
2023-01-11,10.32460
2023-01-12,10.31850
2023-01-13,10.34880
2023-01-16,10.33250
2023-01-17,10.33250
2023-01-18,10.32640
2023-01-19,10.35680
2023-01-20,10.34250
2023-01-23,10.34850
2023-01-24,10.34450
2023-01-25,10.35860
2023-01-27,10.35040
2023-01-30,10.31620
2023-01-31,10.32820
2023-02-01,10.36630
2023-02-02,10.37600
2023-02-03,10.37190
2023-02-06,10.37180
2023-02-07,10.37380
2023-02-08,10.35360
2023-02-09,10.34520
2023-02-10,10.33700
2023-02-13,10.32680
2023-02-14,10.32880
2023-02-15,10.32880
2023-02-16,10.34890
2023-02-17,10.34090
2023-02-20,10.34480
2023-02-21,10.33270
2023-02-22,10.32460
2023-02-23,10.35060
2023-02-24,10.31060
2023-02-27,10.30650
2023-02-28,10.30420
2023-03-01,10.31020
2023-03-02,10.33000
2023-03-03,10.33600
2023-03-06,10.33770
2023-03-08,10.31770
2023-03-09,10.32140
2023-03-10,10.33700
2023-03-13,10.39730
2023-03-14,10.41340
2023-03-15,10.38930
2023-03-16,10.41120
2023-03-17,10.41910
2023-03-20,10.43290
2023-03-21,10.42480
2023-03-23,10.44480
2023-03-24,10.44880
2023-03-27,10.46290
2023-03-28,10.47300
2023-03-29,10.47090
2023-03-31,10.46220
2023-04-03,10.45980
2023-04-05,10.48980
2023-04-06,10.52600
2023-04-10,10.54000
2023-04-11,10.53590
2023-04-12,10.54190
2023-04-13,10.54390
2023-04-17,10.54370
2023-04-18,10.54570
2023-04-19,10.55380
2023-04-20,10.56190
2023-04-21,10.58020
2023-04-24,10.58410
2023-04-25,10.59420
2023-04-26,10.58400
2023-04-27,10.59610
2023-04-28,10.59400
2023-05-02,10.57970
2023-05-03,10.60790
2023-05-04,10.61190
2023-05-08,10.61980
2023-05-09,10.61570
2023-05-10,10.60340
2023-05-11,10.61960
2023-05-12,10.61350
2023-05-15,10.63770
2023-05-16,10.65380
2023-05-17,10.65780
2023-05-18,10.65980
2023-05-19,10.66330
2023-05-22,10.65910
2023-05-23,10.66110
2023-05-24,10.66300
2023-05-25,10.65890
2023-05-26,10.65380
2023-05-29,10.65570
2023-05-30,10.65150
2023-05-31,10.66340
2023-06-01,10.67150
2023-06-02,10.67930
2023-06-05,10.68320
2023-06-06,10.67290
2023-06-07,10.68890
2023-06-08,10.67680
2023-06-09,10.67010
2023-06-12,10.67810
2023-06-13,10.69010
2023-06-14,10.66970
2023-06-15,10.66550
2023-06-16,10.67960
2023-06-19,10.68140
2023-06-20,10.67520
2023-06-21,10.67910
2023-06-22,10.66270
2023-06-23,10.67880
2023-06-26,10.69090
2023-06-27,10.68270
2023-06-28,10.68860
2023-06-30,10.68040
2023-07-03,10.67010
2023-07-04,10.66390
2023-07-05,10.67000
2023-07-06,10.67000
2023-07-07,10.67200
2023-07-10,10.65550
2023-07-11,10.68610
2023-07-12,10.68530
2023-07-13,10.69940
2023-07-14,10.68920
2023-07-17,10.69510
2023-07-18,10.72790
2023-07-19,10.71970
2023-07-20,10.71550
2023-07-21,10.70920
2023-07-24,10.72120
2023-07-25,10.69660
2023-07-26,10.70690
2023-07-27,10.70880
2023-07-28,10.68230
2023-07-31,10.69640
2023-08-01,10.70450
2023-08-02,10.70820
2023-08-03,10.69310
2023-08-04,10.68690
2023-08-07,10.70920
2023-08-08,10.71540
2023-08-09,10.71100
2023-08-10,10.70070
2023-08-11,10.70470
2023-08-14,10.71260
2023-08-16,10.67160
2023-08-17,10.69180
2023-08-18,10.69580
2023-08-21,10.71390
2023-08-22,10.70980
2023-08-23,10.72600
2023-08-24,10.72390
2023-08-25,10.73400
2023-08-28,10.73380
2023-08-29,10.73960
2023-08-30,10.73540
2023-08-31,10.74960
2023-09-01,10.74740
2023-09-04,10.74580
2023-09-05,10.74560
2023-09-06,10.74150
2023-09-07,10.75570
2023-09-08,10.74750
2023-09-11,10.73740
2023-09-12,10.73730
2023-09-13,10.74920
2023-09-14,10.77740
2023-09-15,10.78950
2023-09-18,10.77320
2023-09-20,10.77110
2023-09-21,10.78120
2023-09-22,10.79340
2023-09-25,10.78310
2023-09-26,10.78300
2023-09-27,10.80330
2023-09-29,10.77910
2023-10-03,10.77690
2023-10-04,10.77310
2023-10-05,10.77710
2023-10-06,10.75080
2023-10-09,10.73440
2023-10-10,10.73810
2023-10-11,10.74820
2023-10-12,10.76030
2023-10-13,10.76430
2023-10-16,10.77220
2023-10-17,10.77620
2023-10-18,10.76390
2023-10-19,10.75570
2023-10-20,10.76990
2023-10-23,10.77170
2023-10-25,10.78380
2023-10-26,10.76740
2023-10-27,10.78980
2023-10-30,10.77940
2023-10-31,10.77920
2023-11-01,10.78520
2023-11-02,10.80520
2023-11-03,10.81950
2023-11-06,10.83350
2023-11-07,10.83110
2023-11-08,10.85160
2023-11-09,10.85560
2023-11-10,10.85140
2023-11-13,10.85530
2023-11-15,10.88160
2023-11-16,10.86890
2023-11-17,10.88130
2023-11-20,10.86340
2023-11-21,10.87150
2023-11-22,10.87350
2023-11-23,10.87140
2023-11-24,10.86720
2023-11-28,10.87710
2023-11-29,10.87910
2023-11-30,10.88300
2023-12-01,10.88080
2023-12-04,10.88850
2023-12-05,10.90250
2023-12-06,10.91050
2023-12-07,10.91660
2023-12-08,10.92050
2023-12-11,10.90620
2023-12-12,10.91630
2023-12-13,10.91420
2023-12-14,10.96300
2023-12-15,10.96500
2023-12-18,10.98510
2023-12-19,10.98100
2023-12-20,10.98300
2023-12-21,10.99900
2023-12-22,10.99900
2023-12-26,10.99860
2023-12-27,10.99050
2023-12-28,10.98030
2023-12-29,11.01260
2024-01-01,11.05200
2024-01-02,11.00720
2024-01-03,11.01920
2024-01-04,11.01500
2024-01-05,11.01080
2024-01-08,11.02070
2024-01-09,11.02880
2024-01-10,11.02870
2024-01-11,11.04270
