Date,NAV
2013-01-02,100.09480
2013-01-03,100.09480
2013-01-04,100.09480
2013-01-07,100.09480
2013-01-08,100.09480
2013-01-09,100.09480
2013-01-10,100.09480
2013-01-11,100.09480
2013-01-14,100.09480
2013-01-15,100.09480
2013-01-16,100.09480
2013-01-17,100.09480
2013-01-18,100.09480
2013-01-21,100.09480
2013-01-22,100.09480
2013-01-23,100.09480
2013-01-24,100.09480
2013-01-28,100.09480
2013-01-29,100.09480
2013-01-30,100.09480
2013-01-31,100.09480
2013-02-01,100.09480
2013-02-04,100.09480
2013-02-05,100.09480
2013-02-06,100.09480
2013-02-07,100.09480
2013-02-08,100.09480
2013-02-11,100.09480
2013-02-12,100.09480
2013-02-13,100.09480
2013-02-14,100.09480
2013-02-15,100.09480
2013-02-18,100.09480
2013-02-20,100.09480
2013-02-21,100.09480
2013-02-22,100.09480
2013-02-25,100.09480
2013-02-26,100.09480
2013-02-27,100.09480
2013-02-28,100.09480
2013-03-01,100.09480
2013-03-04,100.09480
2013-03-05,100.09480
2013-03-06,100.09480
2013-03-07,100.09480
2013-03-08,100.09480
2013-03-11,100.09480
2013-03-12,100.09480
2013-03-13,100.09480
2013-03-14,100.09480
2013-03-15,100.09480
2013-03-18,100.09480
2013-03-19,100.09480
2013-03-20,100.09480
2013-03-21,100.09480
2013-03-22,100.09480
2013-03-25,100.09480
2013-03-26,100.09480
2013-03-28,100.09480
2013-04-02,100.09480
2013-04-03,100.09480
2013-04-04,100.10030
2013-04-05,100.09480
2013-04-08,100.09480
2013-04-09,100.09480
2013-04-10,100.09480
2013-04-12,100.09720
2013-04-15,100.10900
2013-04-16,100.13860
2013-04-17,100.11090
2013-04-18,100.15280
2013-04-22,100.12880
2013-04-23,100.13740
2013-04-25,100.14010
2013-04-26,100.15550
2013-04-29,100.17040
2013-04-30,100.17550
2013-05-02,100.23470
2013-05-03,100.20100
2013-05-06,100.28660
2013-05-07,100.21460
2013-05-08,100.23420
2013-05-09,100.25870
2013-05-10,100.25290
2013-05-13,100.23700
2013-05-14,100.24670
2013-05-15,100.26420
2013-05-16,100.26470
2013-05-17,100.29720
2013-05-20,100.29720
2013-05-21,100.29720
2013-05-22,100.29720
2013-05-23,100.29620
2013-05-24,100.29720
2013-05-27,100.29720
2013-05-28,100.29720
2013-05-29,100.29720
2013-05-30,100.29720
2013-05-31,100.29720
2013-06-03,100.29720
2013-06-04,100.29720
2013-06-05,100.29720
2013-06-06,100.29720
2013-06-07,100.29720
2013-06-10,100.29720
2013-06-11,100.29720
2013-06-12,100.29720
2013-06-13,100.29720
2013-06-14,100.29720
2013-06-17,100.29720
2013-06-18,100.29720
2013-06-19,100.29720
2013-06-20,100.28600
2013-06-21,100.29720
2013-06-24,100.29720
2013-06-25,100.29720
2013-06-26,100.29720
2013-06-27,100.29720
2013-06-28,100.29720
2013-07-02,100.29720
2013-07-03,100.29720
2013-07-04,100.29720
2013-07-05,100.29720
2013-07-08,100.29720
2013-07-09,100.29720
2013-07-10,100.29720
2013-07-11,100.29720
2013-07-12,100.29720
2013-07-15,100.29720
2013-07-16,99.73920
2013-07-17,99.81560
2013-07-18,99.97650
2013-07-19,100.00150
2013-07-22,100.05610
2013-07-23,99.95090
2013-07-24,99.71560
2013-07-25,99.76720
2013-07-26,99.82430
2013-07-29,99.92070
2013-07-30,99.95750
2013-07-31,99.97550
2013-08-01,100.01410
2013-08-02,100.07250
2013-08-05,100.18460
2013-08-06,100.18550
2013-08-07,100.23590
2013-08-08,100.27550
2013-08-12,100.29720
2013-08-13,100.29720
2013-08-14,100.29720
2013-08-16,100.29720
2013-08-19,100.29720
2013-08-20,100.29720
2013-08-21,100.29720
2013-08-22,100.29720
2013-08-23,100.29720
2013-08-26,100.29720
2013-08-27,100.29720
2013-08-28,100.28550
2013-08-29,100.29480
2013-08-30,100.29720
2013-09-02,100.29720
2013-09-03,100.29720
2013-09-04,100.29720
2013-09-05,100.29720
2013-09-06,100.29720
2013-09-10,100.29720
2013-09-11,100.29720
2013-09-12,100.29720
2013-09-13,100.29720
2013-09-16,100.29720
2013-09-17,100.29720
2013-09-18,100.29720
2013-09-19,100.29720
2013-09-20,100.29720
2013-09-23,100.29720
2013-09-24,100.29720
2013-09-25,100.29720
2013-09-26,100.29720
2013-09-27,100.29720
2013-09-30,100.29720
2013-10-01,100.29720
2013-10-03,100.29720
2013-10-04,100.29720
2013-10-07,100.29720
