Date,NAV
2014-10-13,12.60670
2014-10-14,12.54380
2014-10-16,12.48260
2014-10-17,12.62040
2014-10-20,12.65300
2014-10-21,12.78100
2014-10-22,12.91350
2014-10-27,12.84130
2014-10-28,12.66260
2014-10-29,12.86160
2014-10-30,12.72720
2014-10-31,12.68570
2014-11-03,12.71850
2014-11-05,12.37960
2014-11-07,12.61020
2014-11-10,12.85110
2014-11-11,12.69450
2014-11-12,12.73600
2014-11-13,12.72640
2014-11-14,12.62400
2014-11-17,12.78020
2014-11-18,12.77090
2014-11-19,12.76510
2014-11-20,12.65020
2014-11-21,12.81050
2014-11-24,13.04880
2014-11-25,12.91050
2014-11-26,12.93460
2014-11-27,12.86680
2014-11-28,12.66940
2014-12-01,12.17910
2014-12-02,12.26190
2014-12-03,12.24860
2014-12-04,12.39320
2014-12-05,12.26110
2014-12-08,12.15300
2014-12-09,11.86460
2014-12-10,11.97410
2014-12-11,11.72340
2014-12-12,11.62870
2014-12-15,11.55300
2014-12-16,11.46120
2014-12-17,11.55950
2014-12-18,11.88860
2014-12-19,12.05130
2014-12-22,12.26830
2014-12-23,12.12760
2014-12-24,12.22050
2014-12-26,12.24060
2014-12-29,12.27260
2014-12-30,12.24620
2014-12-31,12.21720
2015-01-01,12.26530
2015-01-02,12.18830
2015-01-05,12.11910
2015-01-06,11.83410
2015-01-07,11.75310
2015-01-08,11.70150
2015-01-09,11.82540
2015-01-12,11.74030
2015-01-13,11.51840
2015-01-14,11.29530
2015-01-15,11.20490
2015-01-16,11.23640
2015-01-19,11.43710
2015-01-20,11.47230
2015-01-21,11.44500
2015-01-22,11.62540
2015-01-23,11.57200
2015-01-27,11.48660
2015-01-28,11.49400
2015-01-29,11.33900
2015-01-30,11.29060
2015-02-02,11.38230
2015-02-03,11.62900
2015-02-04,11.90000
2015-02-05,11.74750
2015-02-06,11.89480
2015-02-09,11.86790
2015-02-10,11.88490
2015-02-11,11.80880
2015-02-12,11.82460
2015-02-13,12.09040
2015-02-16,12.24210
2015-02-18,12.24620
2015-02-19,12.28090
2015-02-20,12.18700
2015-02-23,12.13130
2015-02-24,12.15030
2015-02-25,12.25180
2015-02-26,12.25490
2015-02-27,12.14140
2015-03-02,12.18200
2015-03-03,12.06010
2015-03-04,12.00940
2015-03-05,11.98180
2015-03-09,11.73680
2015-03-10,11.60740
